QUERY_ID,QUERY_TEXT,DATABASE_ID,DATABASE_NAME,SCHEMA_ID,SCHEMA_NAME,QUERY_TYPE,SESSION_ID,USER_NAME,ROLE_NAME,WAREHOUSE_ID,WAREHOUSE_NAME,WAREHOUSE_SIZE,WAREHOUSE_TYPE,CLUSTER_NUMBER,QUERY_TAG,EXECUTION_STATUS,ERROR_CODE,ERROR_MESSAGE,START_TIME,END_TIME,TOTAL_ELAPSED_TIME,BYTES_SCANNED,PERCENTAGE_SCANNED_FROM_CACHE,BYTES_WRITTEN,BYTES_WRITTEN_TO_RESULT,BYTES_READ_FROM_RESULT,ROWS_PRODUCED,ROWS_INSERTED,ROWS_UPDATED,ROWS_DELETED,ROWS_UNLOADED,BYTES_DELETED,PARTITIONS_SCANNED,PARTITIONS_TOTAL,BYTES_SPILLED_TO_LOCAL_STORAGE,BYTES_SPILLED_TO_REMOTE_STORAGE,BYTES_SENT_OVER_THE_NETWORK,COMPILATION_TIME,EXECUTION_TIME,QUEUED_PROVISIONING_TIME,QUEUED_REPAIR_TIME,QUEUED_OVERLOAD_TIME,TRANSACTION_BLOCKED_TIME,OUTBOUND_DATA_TRANSFER_CLOUD,OUTBOUND_DATA_TRANSFER_REGION,OUTBOUND_DATA_TRANSFER_BYTES,INBOUND_DATA_TRANSFER_CLOUD,INBOUND_DATA_TRANSFER_REGION,INBOUND_DATA_TRANSFER_BYTES,LIST_EXTERNAL_FILES_TIME,CREDITS_USED_CLOUD_SERVICES,RELEASE_VERSION,EXTERNAL_FUNCTION_TOTAL_INVOCATIONS,EXTERNAL_FUNCTION_TOTAL_SENT_ROWS,EXTERNAL_FUNCTION_TOTAL_RECEIVED_ROWS,EXTERNAL_FUNCTION_TOTAL_SENT_BYTES,EXTERNAL_FUNCTION_TOTAL_RECEIVED_BYTES,QUERY_LOAD_PERCENT,IS_CLIENT_GENERATED_STATEMENT,QUERY_ACCELERATION_BYTES_SCANNED,QUERY_ACCELERATION_PARTITIONS_SCANNED,QUERY_ACCELERATION_UPPER_LIMIT_SCALE_FACTOR,TRANSACTION_ID,CHILD_QUERIES_WAIT_TIME,ROLE_TYPE,QUERY_HASH,QUERY_HASH_VERSION,QUERY_PARAMETERIZED_HASH,QUERY_PARAMETERIZED_HASH_VERSION
01b1e890-0001-9e31-0005-175a00015102,"SELECT COUNTRY_REGION, SUM(DEATHS) AS DEATHS FROM ECDC_GLOBAL GROUP BY COUNTRY_REGION",2,COVID19_EPIDEMIOLOGICAL_DATA,3,PUBLIC,SELECT,21866668181,MEWANMADHUSHA,ACCOUNTADMIN,1,COMPUTE_WH,X-Small,STANDARD,1,,SUCCESS,,,2024-01-25T07:44:42.436-08:00,2024-01-25T07:44:43.16-08:00,724,307200,0,0,0,0,214,0,0,0,0,0,1,1,0,0,0,272,362,90,0,0,0,,,0,,,0,0,4.6e-05,8.3.1,0,0,0,0,0,100,FALSE,0,0,0,0,0,ROLE,4df75ebe11a82b2759790a5d53fbae41,2,4df75ebe11a82b2759790a5d53fbae41,1
01b1ebb7-0001-9d31-0005-175a00013772,SELECT CURRENT_ORGANIZATION_ID(),,,,,SELECT,21866664173,MEWANMADHUSHA,PUBLIC,,,,,,,SUCCESS,,,2024-01-25T21:11:38.841-08:00,2024-01-25T21:11:38.885-08:00,44,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,dbfe3a72e1875b2ebff0d3c42b705002,2,dbfe3a72e1875b2ebff0d3c42b705002,1
01b1ebb7-0001-9d31-0005-175a0001377a,SELECT ALL_USER_NAMES(),,,,,SELECT,21866664165,MEWANMADHUSHA,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-25T21:11:41.282-08:00,2024-01-25T21:11:41.35-08:00,68,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,67,1,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,8e372086ea7cc91ab433fd18f6c621c2,2,8e372086ea7cc91ab433fd18f6c621c2,1
01b1ebb7-0001-9d84-0005-175a000145da,"SELECT CURRENT_AVAILABLE_ROLES() as ""name""",,,,,SELECT,21866664173,MEWANMADHUSHA,PUBLIC,,,,,,,SUCCESS,,,2024-01-25T21:11:37.845-08:00,2024-01-25T21:11:37.898-08:00,53,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,52,1,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,0fe54efb178617f9a0f6f77572d84dce,2,0fe54efb178617f9a0f6f77572d84dce,1
01b1ebb7-0001-9d84-0005-175a000145e2,"SELECT system$GET_NPS_FEEDBACK_TIMESTAMP(), system$GET_NPS_DISMISS_TIMESTAMP();",,,,,SELECT,1433050198126706,MEWANMADHUSHA,PUBLIC,,,,,,,SUCCESS,,,2024-01-25T21:11:38.784-08:00,2024-01-25T21:11:38.828-08:00,44,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,43,1,0,0,0,0,,,0,,,0,0,7e-06,8.3.1,0,0,0,0,0,,FALSE,0,0,0,0,0,ROLE,293c7498c886bd296ae41b87f6c5bfcf,2,293c7498c886bd296ae41b87f6c5bfcf,1
01b1ebb7-0001-9d84-0005-175a000145e6,"SELECT CURRENT_AVAILABLE_ROLES() as ""name""",,,,,SELECT,21866664173,MEWANMADHUSHA,PUBLIC,,,,,,,SUCCESS,,,2024-01-25T21:11:38.854-08:00,2024-01-25T21:11:38.896-08:00,42,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,41,1,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,0fe54efb178617f9a0f6f77572d84dce,2,0fe54efb178617f9a0f6f77572d84dce,1
01b1ebb7-0001-9e31-0005-175a0001567e,SELECT SYSTEM$SHOW_IMPORTED_DATABASES(),,,,,SELECT,21866664177,MEWANMADHUSHA,ACCOUNTADMIN,,,,,,,SUCCESS,,,2024-01-25T21:11:38.643-08:00,2024-01-25T21:11:38.706-08:00,63,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,62,1,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,eac1112bdf943a7cac6593f08f056b72,2,eac1112bdf943a7cac6593f08f056b72,1
01b1ebb7-0001-9eb2-0005-175a00017252,SELECT CURRENT_AVAILABLE_ROLES(),,,,,SELECT,1433050198126698,MEWANMADHUSHA,PUBLIC,,,,,,,SUCCESS,,,2024-01-25T21:11:26.711-08:00,2024-01-25T21:11:26.76-08:00,49,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,48,1,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,c93d77562440fdc9ec401ca52264d315,2,c93d77562440fdc9ec401ca52264d315,1
01b1eba7-0001-9e31-0005-175a000155e2,SELECT SYSTEM$GET_PASSWORD_POLICY(),,,,,SELECT,21866664165,MEWANMADHUSHA,ACCOUNTADMIN,1,COMPUTE_WH,,STANDARD,,,SUCCESS,,,2024-01-25T20:55:06.461-08:00,2024-01-25T20:55:06.491-08:00,30,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,29,1,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,7c38d2fdce776cde5976f5e7015fa558,2,7c38d2fdce776cde5976f5e7015fa558,1
01b1ebaa-0001-9d95-0000-0005175ae725,"SELECT CURRENT_AVAILABLE_ROLES() as ""name""",,,,,SELECT,21866668297,MEWANMADHUSHA,PUBLIC,,,,,,,SUCCESS,,,2024-01-25T20:58:09.941-08:00,2024-01-25T20:58:09.98-08:00,39,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,38,1,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,0fe54efb178617f9a0f6f77572d84dce,2,0fe54efb178617f9a0f6f77572d84dce,1
01b1ebc2-0001-9d95-0000-0005175ae7bd,SELECT CURRENT_ORGANIZATION_ID(),,,,,SELECT,21866664173,MEWANMADHUSHA,PUBLIC,,,,,,,SUCCESS,,,2024-01-25T21:22:32.926-08:00,2024-01-25T21:22:32.962-08:00,36,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,35,1,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,dbfe3a72e1875b2ebff0d3c42b705002,2,dbfe3a72e1875b2ebff0d3c42b705002,1
01b1ebc2-0001-9d84-0005-175a00014602,"SELECT CURRENT_AVAILABLE_ROLES() as ""name""",,,,,SELECT,21866664173,MEWANMADHUSHA,PUBLIC,,,,,,,SUCCESS,,,2024-01-25T21:22:32.935-08:00,2024-01-25T21:22:32.978-08:00,43,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,42,1,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,0fe54efb178617f9a0f6f77572d84dce,2,0fe54efb178617f9a0f6f77572d84dce,1
01b1ebc2-0001-9eb2-0005-175a00017272,"SELECT CURRENT_AVAILABLE_ROLES() as ""name""",,,,,SELECT,21866664173,MEWANMADHUSHA,PUBLIC,,,,,,,SUCCESS,,,2024-01-25T21:22:32.082-08:00,2024-01-25T21:22:32.176-08:00,94,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,0fe54efb178617f9a0f6f77572d84dce,2,0fe54efb178617f9a0f6f77572d84dce,1
01b1ebc2-0001-9eb2-0005-175a00017276,SELECT SYSTEM$GET_TRIAL_USAGE();,,,,,SELECT,21866664177,MEWANMADHUSHA,ACCOUNTADMIN,,,,,,,SUCCESS,,,2024-01-25T21:22:32.716-08:00,2024-01-25T21:22:32.774-08:00,58,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,57,1,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,306ed364de8c1dcb26ca0011112398f9,2,306ed364de8c1dcb26ca0011112398f9,1
01b1ebc2-0001-9eb2-0005-175a0001727a,"SELECT system$GET_NPS_FEEDBACK_TIMESTAMP(), system$GET_NPS_DISMISS_TIMESTAMP();",,,,,SELECT,1433050198126698,MEWANMADHUSHA,PUBLIC,,,,,,,SUCCESS,,,2024-01-25T21:22:32.872-08:00,2024-01-25T21:22:32.906-08:00,34,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,,,0,,,0,0,5e-06,8.3.1,0,0,0,0,0,,FALSE,0,0,0,0,0,ROLE,293c7498c886bd296ae41b87f6c5bfcf,2,293c7498c886bd296ae41b87f6c5bfcf,1
01b1ebab-0001-9d31-0005-175a000136fe,SELECT SYSTEM$GET_TRIAL_USAGE();,7,CITIBIKE,2,PUBLIC,SELECT,21866664177,MEWANMADHUSHA,ACCOUNTADMIN,4,ANALYTICS_WH,,STANDARD,,,SUCCESS,,,2024-01-25T20:59:22.275-08:00,2024-01-25T20:59:22.398-08:00,123,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,122,1,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,306ed364de8c1dcb26ca0011112398f9,2,306ed364de8c1dcb26ca0011112398f9,1
01b1ebab-0001-9d84-0005-175a0001455e,SELECT CURRENT_ORGANIZATION_ID(),,,,,SELECT,21866664173,MEWANMADHUSHA,PUBLIC,,,,,,,SUCCESS,,,2024-01-25T20:59:18.849-08:00,2024-01-25T20:59:18.893-08:00,44,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,43,1,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,dbfe3a72e1875b2ebff0d3c42b705002,2,dbfe3a72e1875b2ebff0d3c42b705002,1
01b1ebab-0001-9d84-0005-175a00014562,"SELECT CURRENT_AVAILABLE_ROLES() as ""name""",,,,,SELECT,21866664173,MEWANMADHUSHA,PUBLIC,,,,,,,SUCCESS,,,2024-01-25T20:59:18.86-08:00,2024-01-25T20:59:18.908-08:00,48,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,,,0,,,0,0,0,8.3.1,0,0,0,0,0,,TRUE,0,0,0,0,0,ROLE,0fe54efb178617f9a0f6f77572d84dce,2,0fe54efb178617f9a0f6f77572d84dce,1
01b1ebab-0001-9e31-0005-175a00015606,"SELECT system$GET_NPS_FEEDBACK_TIMESTAMP(), system$GET_NPS_DISMISS_TIMESTAMP();",,,,,SELECT,1433050198126706,MEWANMADHUSHA,PUBLIC,,,,,,,SUCCESS,,,2024-01-25T20:59:18.807-08:00,2024-01-25T20:59:18.835-08:00,28,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,,,0,,,0,0,4e-06,8.3.1,0,0,0,0,0,,FALSE,0,0,0,0,0,ROLE,293c7498c886bd296ae41b87f6c5bfcf,2,293c7498c886bd296ae41b87f6c5bfcf,1
